filename	mark	label	off0	off1	span	code	semantic_rel	omim_code	mesh_code	icd10_code	hpo_code
es-S0365-66912009001100005-1	T4	ENFERMEDAD	724	739	cuadrantanopsia	82180009	EXACT	None	D006423	None	None
es-S0365-66912009001100005-1	T5	ENFERMEDAD	884	904	exoftalmos bilateral	18265008	NARROW	MTHU019358	D005094	None	HP:0000520
es-S0365-66912009001100005-1	T6	ENFERMEDAD	954	975	meningocele bilateral	171131006	NARROW	MTHU049652	None	None	HP:0002435
es-S1139-76322013000100010-1	T1	ENFERMEDAD	147	181	adenopatías submaxilares dolorosas	127085002	NARROW	None	None	None	None
es-S1139-76322013000100010-1	T2	ENFERMEDAD	264	381	"exantema micropapular sobreelevado en ""piel de gallina"" que afectaba al tronco y a los pliegues inguinales y axilares"	271807003	NARROW	MTHU008860	D005076	R21	HP:0000988
es-S1139-76322013000100010-1	T3	ENFERMEDAD	472	483	escarlatina	30242009	EXACT	None	D012541	A38	None
es-S1139-76322013000100010-1	T4	ENFERMEDAD	781	792	escarlatina	30242009	EXACT	None	D012541	A38	None
es-S1139-76322013000100010-1	T5	ENFERMEDAD	734	742	exantema	271807003	EXACT	MTHU008860	D005076	R21	HP:0000988
es-S1139-76322013000100010-1	T6	ENFERMEDAD	1151	1159	exantema	271807003	EXACT	MTHU008860	D005076	R21	HP:0000988
es-S1130-05582013000200007-1	T1	ENFERMEDAD	689	700	adenopatías	30746006	EXACT	MTHU002630	D000072281	None	HP:0002716
es-S1130-05582013000200007-1	T2	ENFERMEDAD	2388	2391	FOA	84983008	EXACT	None	D009810	None	None
es-S1130-05582013000200007-1	T3	ENFERMEDAD	1111	1117	lesión	417163006	EXACT	None	None	None	None
es-S1130-05582013000200007-1	T4	ENFERMEDAD	1461	1467	lesión	417163006	EXACT	None	None	None	None
es-S1130-05582013000200007-1	T5	ENFERMEDAD	1891	1897	lesión	417163006	EXACT	None	None	None	None
es-S0211-69952017000200225-2	T1	ENFERMEDAD	625	653	crisis hemolíticas repetidas	59828008	NARROW	None	None	None	None
es-S0211-69952017000200225-2	T2	ENFERMEDAD	48	51	HPN	1963002	EXACT	MTHU032785	D006457	D59.5	HP:0004818
es-S0211-69952017000200225-2	T3	ENFERMEDAD	1096	1102	anemia	271737000	EXACT	MTHU002606	D000740	D64.9	HP:0001903
es-S0211-69952017000200225-2	T4	ENFERMEDAD	196	220	anemia hemolítica severa	61261009	NARROW	MTHU006276	D000743	D55-D59.9	HP:0001878
es-S0211-69952017000200225-2	T5	ENFERMEDAD	891	922	esiones lacunares subcorticales	127294003	NARROW	None	None	None	None
es-S0211-69952017000200225-2	T6	ENFERMEDAD	970	973	HPN	1963002	EXACT	MTHU032785	D006457	D59.5	HP:0004818
es-S0211-69952017000200225-2	T7	ENFERMEDAD	890	898	lesiones	157670007	EXACT	None	None	None	None
es-S0212-16112009000600017-1	T1	ENFERMEDAD	63	84	cardiopatía isquémica	194828000	EXACT	MTHU008097	D000787	I20.9	HP:0001681
es-S0212-16112009000600017-1	T2	ENFERMEDAD	96	122	infarto agudo de miocardio	57054005	EXACT	None	None	I21.9	None
es-S0212-16112009000600017-1	T3	ENFERMEDAD	263	283	amiloidosis primaria	23132008	EXACT	254500	D000075363	None	None
es-S0212-16112009000600017-1	T4	ENFERMEDAD	286	304	síndrome nefrótico	52254009	EXACT	MTHU036764	D009404	N04.9	HP:0000100
es-S0212-16112009000600017-1	T5	ENFERMEDAD	1436	1454	síndrome nefrótico	52254009	EXACT	MTHU036764	D009404	N04.9	HP:0000100
es-S0212-16112009000600017-1	T6	ENFERMEDAD	137	147	ex-fumador	8517006	EXACT	None	None	None	None
es-S0212-16112009000600017-1	T7	ENFERMEDAD	175	223	alergias conocidas a medicamentos ni a alimentos	416098002+414285001	COMPOSITE	MTHU026085	D004342+D005512	None	HP:0410323
es-S0376-78922012000300005-1	T1	ENFERMEDAD	56	79	deformidades congénitas	276655000	EXACT	None	D000013	Q89.9	None
es-S0376-78922012000300005-1	T2	ENFERMEDAD	160	184	hipoplasia del antebrazo	253929007	NARROW	None	None	None	None
es-S0376-78922012000300005-1	T3	ENFERMEDAD	197	249	ausencia de rayos digitales tercero, cuarto y quinto	34111000	NARROW	None	D006228	Q68.1	None
es-S0376-78922012000300005-1	T4	ENFERMEDAD	492	550	hipoplasia cubital y radial a expensas de su tercio distal	253929007	NARROW	None	None	None	None
es-S0376-78922012000300005-1	T5	ENFERMEDAD	556	579	sinostosis radiohumeral	205329008	EXACT	MTHU019810	C535284	None	HP:0003041
es-S0376-78922012000300005-1	T6	ENFERMEDAD	581	635	ausencia de los huesos del carpo de aparición temprana	91873009	NARROW	None	None	None	None
es-S0376-78922012000300005-1	T7	ENFERMEDAD	1056	1110	fallo en la formación longitudinal de miembro superior	70902004	EXACT	None	None	None	None
es-S0376-78922012000300005-1	T8	ENFERMEDAD	252	281	desviación cubital de la mano	249757009	EXACT	MTHU005301	None	None	HP:0009487
es-S0376-78922012000300005-1	T9	ENFERMEDAD	4261	4274	cicatrización	275322007	EXACT	MTHU010020	D002921	None	None
es-S0376-78922012000300005-1	T10	ENFERMEDAD	3635	3641	lesión	417163006	EXACT	None	None	None	None
es-S0376-78922012000300005-1	T11	ENFERMEDAD	1154	1196	moderado acortamiento longitudinal humeral	93264003	NARROW	None	None	None	None
es-S0376-78922012000300005-1	T12	ENFERMEDAD	638	681	ausencia del tercero, cuarto y quinto rayos	34111000	NARROW	None	D006228	Q68.1	None
es-S0365-66912007001200012-1	T1	ENFERMEDAD	965	1029	atrofia e hipertrofia variable del EPR en todo el polo posterior	421506003+425217005	COMPOSITE	MTHU063659	None	None	None
es-S0365-66912007001200012-1	T2	ENFERMEDAD	1781	1801	hepatitis autoinmune	408335007	EXACT	MTHU067664	None	K75.4	None
es-S0365-66912007001200012-1	T3	ENFERMEDAD	672	769	atrofia y cicatrización coriorretiniana que presentaba en el polo posterior, incluyendo la mácula	95686007+246181000119100	COMPOSITE	MTHU018963	None	None	HP:0000533
es-S0365-66912007001200012-1	T4	ENFERMEDAD	314	336	coroiditis serpiginosa	312491004	EXACT	None	D000080363	None	None
es-S0365-66912007001200012-1	T5	ENFERMEDAD	892	959	ojo presentaba múltiples lesiones de forma geográfica cicatriciales	301905003	NARROW	None	None	None	None
es-S0365-66912007001200012-1	T6	ENFERMEDAD	1079	1087	lesiones	157670007	EXACT	None	None	None	None
es-S0365-66912007001200012-1	T7	ENFERMEDAD	73	101	visión borrosa en ambos ojos	246636008	EXACT	MTHU000785	None	None	HP:0000622
es-S0365-66912011000600005-2	T1	ENFERMEDAD	17	54	ex-adicto a drogas por vía parenteral	228388006	NARROW	None	None	None	None
es-S0365-66912011000600005-2	T2	ENFERMEDAD	74	114	hepatitis crónica por virus C genotipo 4	768126006	EXACT	None	None	None	None
es-S0365-66912011000600005-2	T3	ENFERMEDAD	553	572	retinopatía por IFN	232032008	NARROW	None	None	None	None
es-S0365-66912011000600005-2	T4	ENFERMEDAD	316	330	visión borrosa	246636008	EXACT	MTHU000785	None	None	HP:0000622
es-S0365-66912011000600005-2	T5	ENFERMEDAD	333	361	«manchas» en el campo visual	15013002	EXACT	MTHU062736	None	None	HP:0100832
es-S1699-695X2014000200007-1	T1	ENFERMEDAD	1554	1560	anemia	271737000	EXACT	MTHU002606	D000740	D64.9	HP:0001903
es-S1699-695X2014000200007-1	T2	ENFERMEDAD	1476	1487	adenopatías	30746006	EXACT	MTHU002630	D000072281	None	HP:0002716
es-S1699-695X2014000200007-1	T3	ENFERMEDAD	705	728	infección por H. pylori	721730009	EXACT	None	None	None	HP:0005202
es-S1699-695X2014000200007-1	T4	ENFERMEDAD	1783	1805	obstrucción intestinal	81060008	EXACT	MTHU020587	D007415	None	HP:0005214
es-S1699-695X2014000200007-1	T5	ENFERMEDAD	2312	2331	compresión vascular	449896008	EXACT	None	None	None	None
es-S1699-695X2014000200007-1	T6	ENFERMEDAD	1043	1069	síndrome ansioso-depresivo	197480006+35489007	COMPOSITE	MTHU053021	D001008+D003866	F41.9	HP:0000716
es-S1699-695X2014000200007-1	T7	ENFERMEDAD	2423	2473	pinza vascular que producía compresión del duodeno	95532008	NARROW	MTHU049400	D004380	K31.5	None
es-S1699-695X2014000200007-1	T8	ENFERMEDAD	1134	1168	alergias a alimentos ni a fármacos	414285001+416098002	COMPOSITE	MTHU026085	D005512+D004342	None	HP:0410323
es-S1699-695X2014000200007-1	T9	ENFERMEDAD	2495	2512	pinza mesentérica	235806008	EXACT	None	None	None	None
es-S1139-76322015000400006-1	T1	ENFERMEDAD	1752	1767	nefrocalcinosis	48638002	EXACT	MTHU069432	D009397	None	HP:0000121
es-S1139-76322015000400006-1	T2	ENFERMEDAD	2298	2313	nefrocalcinosis	48638002	EXACT	MTHU069432	D009397	None	HP:0000121
es-S1139-76322015000400006-1	T3	ENFERMEDAD	1300	1319	acidosis metabólica	59455009	EXACT	MTHU036658	D000138	None	HP:0001942
es-S1139-76322015000400006-1	T4	ENFERMEDAD	363	377	polihidramnios	86203003	EXACT	MTHU037881	D006831	O40	HP:0001561
es-S0378-48352005000100005-1	T1	ENFERMEDAD	543	563	adenopatías axilares	127189005	EXACT	None	None	None	None
es-S0378-48352005000100005-1	T2	ENFERMEDAD	543	583	adenopatías axilares y supraclaviculares	127088000+127189005	COMPOSITE	None	None	None	None
es-S0378-48352005000100005-1	T3	ENFERMEDAD	651	666	derrame pleural	60046008	EXACT	MTHU012482	D010996	None	HP:0002202
es-S0378-48352005000100005-1	T4	ENFERMEDAD	682	707	linfangitis carcinomatosa	255119002	EXACT	None	None	None	None
es-S0378-48352005000100005-1	T5	ENFERMEDAD	897	925	carcinoma ductal infiltrante	408643008	EXACT	603615	D018270	None	None
es-S0378-48352005000100005-1	T6	ENFERMEDAD	1424	1435	adenopatías	30746006	EXACT	MTHU002630	D000072281	None	HP:0002716
es-S0210-48062009000900019-1	T1	ENFERMEDAD	688	698	varicocele	51070004	EXACT	MTHU036940	D014646	I86.1	HP:0012871
es-S0210-48062009000900019-1	T2	ENFERMEDAD	1086	1102	metástasis óseas	94222008	EXACT	None	None	C79.5	None
es-S0210-48062009000900019-1	T3	ENFERMEDAD	2764	2825	recidiva abdominal y retroperitoneal de sarcoma de alto grado	2424003	NARROW	MTHU017412	D012509	None	HP:0030448
es-S0210-48062009000900019-1	T4	ENFERMEDAD	80	90	varicocele	51070004	EXACT	MTHU036940	D014646	I86.1	HP:0012871
es-S0210-48062009000900019-1	T5	ENFERMEDAD	2135	2182	recidiva local extensa, una masa en celda renal	314967004	EXACT	None	None	None	None
es-S0210-48062009000900019-1	T6	ENFERMEDAD	1717	1743	sarcoma fibromixoide renal	6250003+64033007	COMPOSITE	MTHU000004	D007668	None	None
es-S0210-48062009000900019-1	T7	ENFERMEDAD	2385	2465	infiltraba bazo, la cola de páncreas, la curvatura mayor gástrica y el diafragma	94603006+94459006+94606003+94272005	COMPOSITE	None	None	None	None
es-S0210-48062009000900019-1	T8	ENFERMEDAD	2842	2854	fibrosarcoma	443250000	EXACT	MTHU016126	D005354	None	HP:0100244
es-S0210-48062009000900019-1	T9	ENFERMEDAD	1571	1583	masa tumoral	55342001	EXACT	None	None	None	None
es-S0365-66912005001200012-1	T1	ENFERMEDAD	145	158	metamorfopsia	42134006	EXACT	MTHU046108	D014786	None	HP:0012508
es-S0365-66912005001200012-1	T2	ENFERMEDAD	339	375	MER centrada sobre la región macular	367649002	NARROW	MTHU036354	D019773	None	HP:0100014
es-S0365-66912005001200012-1	T3	ENFERMEDAD	544	547	DPV	247081001	EXACT	None	D020255	None	HP:0001489
es-S0365-66912005001200012-1	T4	ENFERMEDAD	637	650	edema macular	37231002	EXACT	MTHU031512	D008269	None	HP:0040049
es-S0365-66912005001200012-1	T5	ENFERMEDAD	797	811	MER idiopática	133853005	NARROW	MTHU036354	D019773	None	HP:0100014
es-S0365-66912005001200012-1	T6	ENFERMEDAD	974	987	metamorfopsia	42134006	EXACT	MTHU046108	D014786	None	HP:0012508
es-S0365-66912005001200012-1	T7	ENFERMEDAD	1084	1087	MER	367649002	EXACT	MTHU036354	D019773	None	HP:0100014
es-S0365-66912005001200012-1	T8	ENFERMEDAD	1148	1162	DPV prepapilar	247081001	EXACT	None	D020255	None	HP:0001489
es-S0365-66912005001200012-1	T9	ENFERMEDAD	711	722	traumatismo	417746004	EXACT	None	D014947	T14.9	None
es-S0365-66912005001200012-1	T10	ENFERMEDAD	69	94	pérdida de agudeza visual	170728008	EXACT	MTHU005608	None	None	None
es-S1134-80462008000500004-2	T1	ENFERMEDAD	1230	1252	osteoartrosis cervical	387800004	EXACT	184300	D055009	None	HP:0008480
es-S1887-85712015000200004-1	T1	ENFERMEDAD	112	186	traumatismo abierto en codo derecho secundario al impacto de arma de fuego	1.09074410001191E+016	NARROW	None	None	None	None
es-S1887-85712015000200004-1	T2	ENFERMEDAD	901	979	herida de arma de fuego con orificio de entrada en codo sin orificio de salida	1.09074410001191E+016	NARROW	None	None	None	None
es-S1887-85712015000200004-1	T3	ENFERMEDAD	1016	1041	fractura distal de húmero	263192005	EXACT	None	None	S42.4	None
es-S1887-85712015000200004-1	T4	ENFERMEDAD	1057	1084	fractura proximal de cúbito	263203001	EXACT	None	None	S52.0	None
es-S1887-85712015000200004-1	T5	ENFERMEDAD	1097	1123	fractura proximal de radio	263195007	EXACT	None	None	S52.1	None
es-S1887-85712015000200004-1	T6	ENFERMEDAD	596	602	lesión	417163006	EXACT	None	None	None	None
es-S1887-85712015000200004-1	T7	ENFERMEDAD	2893	2899	herida	416462003	EXACT	None	D014947	None	None
es-S0210-48062006000700010-1	T1	ENFERMEDAD	1090	1135	absceso parietocólico derecho extraperitoneal	75100008	NARROW	None	D018784	None	None
es-S0210-48062006000700010-1	T2	ENFERMEDAD	292	299	bilioma	235932003	NARROW	None	None	None	None
es-S0210-48062006000700010-1	T3	ENFERMEDAD	519	545	colección peri-pancreática	235957008	NARROW	None	None	None	None
es-S0210-48062006000700010-1	T4	ENFERMEDAD	123	141	colecistitis aguda	65275009	EXACT	None	D041881	K81.0	None
es-S0210-48062006000700010-1	T5	ENFERMEDAD	684	709	colección retroperitoneal	32362007	EXACT	None	None	None	None
es-S0210-48062006000700010-1	T6	ENFERMEDAD	477	495	pancreatitis aguda	197456007	EXACT	MTHU002054	D010195	K85	HP:0001735
es-S1134-80462014000300004-4	T1	ENFERMEDAD	39	59	esguince del tobillo	44465007	EXACT	MTHU034132	D016512	None	None
es-S1134-80462014000300004-4	T2	ENFERMEDAD	89	111	SDRC del tobillo y pie	734987002	NARROW	None	None	None	None
es-S1134-80462014000300004-4	T3	ENFERMEDAD	281	338	billo y el pie derecho que también se diagnostica de SDRC	734987002	NARROW	None	None	None	None
es-S1134-80462014000300004-4	T4	ENFERMEDAD	224	235	traumatismo	417746004	EXACT	None	D014947	T14.9	None
es-S1134-80462014000300004-4	T5	ENFERMEDAD	334	338	SDRC	128200000	EXACT	None	D020918	None	None
es-S0376-78922008000400007-1	T1	ENFERMEDAD	3213	3233	contractura capsular	271989003	NARROW	None	None	None	None
es-S0376-78922008000400007-1	T2	ENFERMEDAD	57	71	cáncer mamario	254837009	EXACT	114480	D001943	C50.9	None
es-S0376-78922008000400007-1	T3	ENFERMEDAD	118	138	fibroadenoma en mama	254845004	EXACT	MTHU017021	None	None	HP:0010619
es-S0376-78922008000400007-1	T4	ENFERMEDAD	3116	3133	ruptura protésica	271543000	EXACT	None	None	None	None
es-S0376-78922008000400007-1	T5	ENFERMEDAD	3153	3173	contractura capsular	271989003	NARROW	None	None	None	None
es-S0376-78922008000400007-1	T6	ENFERMEDAD	310	316	cáncer	363346000	EXACT	MTHU067044	D009369	C80	HP:0002664
es-S0376-78922008000400007-1	T7	ENFERMEDAD	891	927	dehiscencia de herida en ambas mamas	410723003+76752008	COMPOSITE	MTHU001433	D042361	None	None
es-S0376-78922008000400007-1	T8	ENFERMEDAD	1097	1104	heridas	416462003	EXACT	None	D014947	None	None
es-S0376-78922008000400007-1	T9	ENFERMEDAD	1539	1546	heridas	416462003	EXACT	None	D014947	None	None
es-S0004-06142008000700015-2	T1	ENFERMEDAD	560	580	Enfermedad de Mondor	69954004	EXACT	None	None	None	None
es-S0004-06142008000700015-2	T2	ENFERMEDAD	328	350	adenopatías inguinales	127199000	EXACT	None	None	None	None
es-S0004-06142008000700015-2	T3	ENFERMEDAD	447	507	trombosis segmentaria de la vena dorsal superficial del pene	76598006	NARROW	None	None	None	None
es-S0004-06142008000700015-2	T4	ENFERMEDAD	17	24	fumador	77176002	EXACT	None	D000074285	None	None
es-S0211-69952012000700031-1	T1	ENFERMEDAD	86	120	enfermedad inflamatoria intestinal	24526004	EXACT	MTHU001680	D015212	None	HP:0002037
es-S0211-69952012000700031-1	T2	ENFERMEDAD	249	276	sepsis de origen intestinal	128070006	NARROW	None	D059413	None	None
es-S0211-69952012000700031-1	T3	ENFERMEDAD	281	302	fracaso multiorgánico	57653000	EXACT	None	D009102	None	None
es-S0211-69952012000700031-1	T4	ENFERMEDAD	412	441	nefropatía tubulointersticial	28689008	EXACT	None	None	None	None
es-S0211-69952012000700031-1	T5	ENFERMEDAD	483	618	lesiones cutáneas, eritematosas, sobre zonas induradas, pruriginosas y dolorosas, en dorso del pie derecho y cara interna de los muslos	95324001+118932009+128135006	COMPOSITE	MTHU062050	D005534	None	None
es-S0211-69952012000700031-1	T6	ENFERMEDAD	710	719	celulitis	128045006	EXACT	MTHU034281	D002481	L03.9	HP:0100658
es-S0211-69952012000700031-1	T7	ENFERMEDAD	841	854	criptococosis	42386007	EXACT	None	D003453	B45	None
es-S0211-69952012000700031-1	T8	ENFERMEDAD	1774	1786	ulceraciones	429040005	EXACT	None	D014456	None	None
es-S0211-69952012000700031-1	T9	ENFERMEDAD	780	790	ulceración	429040005	EXACT	None	D014456	None	None
es-S0211-69952012000700031-1	T10	ENFERMEDAD	1730	1738	lesiones	157670007	EXACT	None	None	None	None
es-S0210-56912010000200009-1	T1	ENFERMEDAD	53	56	HTA	38341003	EXACT	MTHU014957	D006973	I10-I15.9	HP:0000822
es-S0210-56912010000200009-1	T2	ENFERMEDAD	90	108	neoplasia de recto	126847008	EXACT	None	D012004	None	HP:0100743
es-S0210-56912010000200009-1	T3	ENFERMEDAD	329	377	broncoaspiración durante la inducción anestésica	764873005	NARROW	None	None	None	None
es-S0210-56912010000200009-1	T4	ENFERMEDAD	1891	1911	fracaso respiratorio	409623005	EXACT	MTHU042093	D012131	None	HP:0002093
es-S1699-65852010000300002-1	T1	ENFERMEDAD	147	184	pérdida del incisivo central superior	37320007	NARROW	MTHU002032	D016388	None	None
es-S1699-65852010000300002-1	T2	ENFERMEDAD	247	272	quiste radicular residual	89988002	EXACT	MTHU007356	D011842	K04.8	HP:0000700
es-S1699-65852010000300002-1	T3	ENFERMEDAD	1384	1400	quiste radicular	89988002	EXACT	MTHU007356	D011842	K04.8	HP:0000700
es-S1699-65852010000300002-1	T4	ENFERMEDAD	477	489	defecto óseo	76069003	NARROW	None	D001847	M89.9	None
es-S1699-65852010000300002-1	T5	ENFERMEDAD	1601	1613	defecto óseo	76069003	NARROW	None	D001847	M89.9	None
es-S1699-65852010000300002-1	T6	ENFERMEDAD	447	453	quiste	441457006	EXACT	None	D003560	None	None
es-S1130-14732005000600007-1	T1	ENFERMEDAD	1824	1846	estrabismo convergente	16596007	EXACT	MTHU037284	D004948	H50.0	HP:0000565
es-S1130-14732005000600007-1	T2	ENFERMEDAD	1314	1332	meningioma atípico	128914005	EXACT	None	None	None	None
es-S1130-14732005000600007-1	T3	ENFERMEDAD	270	292	estrabismo convergente	16596007	EXACT	MTHU037284	D004948	H50.0	HP:0000565
es-S1130-14732005000600007-1	T4	ENFERMEDAD	449	471	estrabismo convergente	16596007	EXACT	MTHU037284	D004948	H50.0	HP:0000565
es-S1130-14732005000600007-1	T5	ENFERMEDAD	523	542	nistagmo horizontal	81756001	EXACT	MTHU004441	D009759	None	HP:0000666
es-S1130-14732005000600007-1	T6	ENFERMEDAD	1303	1308	tumor	55342001	EXACT	None	None	None	None
es-S1130-14732005000600007-1	T7	ENFERMEDAD	1647	1652	tumor	55342001	EXACT	None	None	None	None
es-S1130-14732005000600007-1	T8	ENFERMEDAD	313	321	diplopia	24982008	EXACT	MTHU062371	D004172	H53.2	HP:0000651
es-S1130-14732005000600007-1	T9	ENFERMEDAD	1176	1214	proliferación neoplásica meningotelial	68944005	EXACT	None	D008579	None	None
es-S1137-66272006000500011-1	T1	ENFERMEDAD	26	33	fumador	77176002	EXACT	None	D000074285	None	None
es-S1137-66272006000500011-1	T2	ENFERMEDAD	40	59	alcoholismo crónico	284591009	EXACT	103780	D000437	F10.2	HP:0030955
es-S1137-66272006000500011-1	T3	ENFERMEDAD	1922	1942	infiltración tumoral	128462008	EXACT	None	None	None	None
es-S1137-66272006000500011-1	T4	ENFERMEDAD	2244	2261	hábito alcohólico	7200002	EXACT	103780	D000437	F10.2	HP:0030955
es-S1137-66272006000500011-1	T5	ENFERMEDAD	121	141	hepatitis alcohólica	235875008	EXACT	None	D006519	K70.1	None
es-S1137-66272006000500011-1	T6	ENFERMEDAD	465	473	disfagia	288939007	EXACT	MTHU037782	D003680	R13	HP:0002015
es-S0213-12852004000500002-1	T1	ENFERMEDAD	301	313	ulceraciones	429040005	EXACT	None	D014456	None	None
es-S0213-12852004000500002-1	T2	ENFERMEDAD	255	261	lesión	417163006	EXACT	None	None	None	None
es-S0213-12852004000500002-1	T3	ENFERMEDAD	1025	1037	masa tumoral	55342001	EXACT	None	None	None	None
es-S1130-63432016000100007-1	T1	ENFERMEDAD	73	90	fibrosis quistica	190905008	EXACT	219700	D003550	E84.9	None
es-S1130-63432016000100007-1	T2	ENFERMEDAD	2646	2671	efecto adverso al fármaco	62014003	EXACT	None	D064420	None	HP:0020172
es-S1130-63432016000100007-1	T3	ENFERMEDAD	1034	1048	hipomagnesemia	190855004	EXACT	MTHU036920	None	None	HP:0002917
es-S0365-66912006000500008-1	T1	ENFERMEDAD	338	347	exotropía	75400001	EXACT	None	None	None	None
es-S0365-66912006000500008-1	T2	ENFERMEDAD	757	759	DG	45283008	EXACT	None	D003317	None	HP:0007802
es-S0365-66912006000500008-1	T3	ENFERMEDAD	943	945	DG	45283008	EXACT	None	D003317	None	HP:0007802
es-S0365-66912006000500008-1	T4	ENFERMEDAD	1014	1017	AOC	63844009	EXACT	None	D016115	None	None
es-S0365-66912006000500008-1	T5	ENFERMEDAD	1067	1069	DG	45283008	EXACT	None	D003317	None	HP:0007802
es-S0365-66912006000500008-1	T6	ENFERMEDAD	365	384	nistagmo horizontal	81756001	EXACT	MTHU004441	D009759	None	HP:0000666
es-S0365-66912006000500008-1	T7	ENFERMEDAD	751	754	AOC	63844009	EXACT	None	D016115	None	None
es-S1698-44472004000200009-1	T1	ENFERMEDAD	63	70	fumador	77176002	EXACT	None	D000074285	None	None
es-S1698-44472004000200009-1	T2	ENFERMEDAD	395	416	bolsa periimplantaria	442437005	NARROW	None	None	None	None
es-S1698-44472004000200009-1	T3	ENFERMEDAD	842	870	defecto óseo periimplantario	442437005	NARROW	None	None	None	None
es-S0210-48062005000700013-1	T1	ENFERMEDAD	1035	1059	fístula arteriocavernosa	300514006	NARROW	None	None	None	None
es-S0210-48062005000700013-1	T2	ENFERMEDAD	38	42	lúes	76272004	EXACT	None	D013587	A53.9	None
es-S0210-48062005000700013-1	T3	ENFERMEDAD	44	53	hepatitis	128241005	EXACT	MTHU067436	D006505	K75.9	HP:0012115
es-S0210-48062005000700013-1	T4	ENFERMEDAD	1175	1207	priapismo arterial de alto flujo	441545004	EXACT	None	None	None	None
es-S0210-48062005000700013-1	T5	ENFERMEDAD	187	195	fístulas	428794004	EXACT	MTHU020590	D005402	None	None
es-S0210-48062005000700013-1	T6	ENFERMEDAD	934	1003	fístula arterio-cavernosa en la porción proximal del cuerpo cavernoso	33958003	NARROW	None	D010409	N48.9	None
es-S0210-48062005000700010-1	T1	ENFERMEDAD	28	38	varicocele	51070004	EXACT	MTHU036940	D014646	I86.1	HP:0012871
es-S0210-48062005000700010-1	T2	ENFERMEDAD	99	134	infecciones urinarias de repetición	197927001	EXACT	MTHU011456	None	None	HP:0000010
es-S0210-48062005000700010-1	T3	ENFERMEDAD	139	155	patología sexual	231532002	EXACT	None	None	None	None
es-S0210-48062005000700010-1	T4	ENFERMEDAD	272	301	duplicidad uretral incompleta	717757004	EXACT	None	None	None	None
es-S0212-16112007000700016-1	T1	ENFERMEDAD	102	216	desgarro de hilio esplénico, mesenterio de la raíz del yeyuno y arteria mesentérica superior (AMS) por traumatismo	1367008+23589004+282050000	COMPOSITE	None	None	S36.0	None
es-S0004-06142008000500014-1	T1	ENFERMEDAD	2088	2125	litiasis, situada en el fondo vesical	70650003	EXACT	None	D001744	N21.0	HP:0010474
es-S0004-06142008000500014-1	T2	ENFERMEDAD	1770	1820	pelvis, comprobándose la presencia de una litiasis	386102003	EXACT	None	None	None	None
es-S0004-06142008000500014-1	T3	ENFERMEDAD	683	702	cistitis infecciosa	236620008	EXACT	None	None	None	None
es-S0004-06142008000500014-1	T4	ENFERMEDAD	1554	1592	vejiga, existía una imagen de litiasis	168053004	EXACT	None	None	None	None
es-S1130-63432016000600013-1	T1	ENFERMEDAD	38	51	hiperuricemia	35885006	EXACT	MTHU004766	D033461	None	HP:0002149
es-S1130-01082005001000011-1	T1	ENFERMEDAD	65	82	carcinoma de mama	254838004	EXACT	MTHU019150	D001943	None	HP:0003002
es-S1130-01082005001000011-1	T2	ENFERMEDAD	167	197	masa multiquística pancreática	31258000	NARROW	MTHU009087	D010181	K86.2	HP:0001737
es-S1130-01082005001000011-1	T3	ENFERMEDAD	492	550	formaciones quísticas a nivel de toda la celda pancreática	31258000	EXACT	MTHU009087	D010181	K86.2	HP:0001737
es-S1130-01082005001000011-1	T4	ENFERMEDAD	723	747	cistoadenoma pancreático	235967003	EXACT	None	None	None	None
es-S1130-01082005001000011-1	T5	ENFERMEDAD	1077	1109	cistoadenoma gigante de páncreas	235967003	NARROW	None	None	None	None
es-S1130-01082005001000011-1	T6	ENFERMEDAD	884	891	quistes	441457006	EXACT	None	D003560	None	None
es-S1131-57682001000100007-2	T1	ENFERMEDAD	93	110	adenopatía axilar	127189005	EXACT	None	None	None	None
es-S1131-57682001000100007-2	T2	ENFERMEDAD	173	189	arañazos en mano	283083003	EXACT	None	None	None	None
es-S1131-57682001000100007-2	T3	ENFERMEDAD	421	431	adenopatía	30746006	EXACT	MTHU002630	D000072281	None	HP:0002716
es-S1131-57682001000100007-2	T4	ENFERMEDAD	444	474	Enfermedad por Arañazo de Gato	79974007	EXACT	None	D002372	A28.1	None
es-S0365-66912012000200003-1	T1	ENFERMEDAD	68	75	uveítis	128473001	EXACT	MTHU007399	D014605	None	HP:0000554
es-S0365-66912012000200003-1	T2	ENFERMEDAD	1342	1349	uveítis	128473001	EXACT	MTHU007399	D014605	None	HP:0000554
es-S0365-66912012000200003-1	T3	ENFERMEDAD	1352	1399	mielopatía idiopática con hiperreflexia patelar	48522003	NARROW	MTHU005441	D013118	G95.9	HP:0002196
es-S0365-66912012000200003-1	T4	ENFERMEDAD	1132	1140	vitritis	95802009	EXACT	MTHU053351	None	None	HP:0011531
es-S0365-66912012000200003-1	T5	ENFERMEDAD	199	213	metamorfopsias	42134006	EXACT	MTHU046108	D014786	None	HP:0012508
es-S0365-66912012000200003-1	T6	ENFERMEDAD	680	713	membrana epimacular en ambos ojos	367649002	NARROW	MTHU036354	D019773	None	HP:0100014
es-S0365-66912012000200003-1	T7	ENFERMEDAD	286	309	hemorragia intracraneal	1386000	EXACT	MTHU009081	D020300	None	HP:0002170
